,Unnamed: 0,lat,lon,timestamp,amenity,name,brand:wikidata,cuisine,brand,chain_name,city,cluster
181,181,49.2335124,-122.8624542,2019-04-01T19:47:21.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Coquitlam,-1
182,182,49.2846042,-123.1245931,2019-07-14T20:19:12.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,0
183,183,49.2287016,-123.0013644,2019-09-13T13:57:00.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Burnaby,19
184,184,49.2230985,-122.9821688,2019-07-02T01:21:58.000-07:00,restaurant,Denny's,Q1189695,american,Denny's,Denny's,Burnaby,19
185,185,49.2566232,-122.7471301,2019-09-24T15:52:27.000-07:00,restaurant,Freshii,Q5503051,salad,Freshii,Freshii,Port Coquitlam,13
186,186,49.255495,-122.7466809,2019-09-10T18:06:48.000-07:00,restaurant,White Spot,Q7995414,burger,White Spot,White Spot,Port Coquitlam,13
187,187,49.2789586,-123.1212246,2019-09-13T13:56:58.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,0
188,188,49.057156,-122.2740055,2019-09-28T16:10:55.000-07:00,fast_food,Panago,Q17111672,pizza,Panago,Panago,Abbotsford,-1
189,189,49.2584009,-122.9555106,2019-09-02T22:08:26.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Burnaby,-1
190,190,49.1047695,-122.8042283,2019-09-23T20:08:40.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Surrey,-1
191,191,49.2273867,-122.9997206,2019-06-17T23:21:22.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Burnaby,19
192,192,49.2274236,-122.9999891,2019-06-17T23:21:22.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Burnaby,19
193,193,49.2260687,-123.0020678,2019-07-07T03:58:25.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Burnaby,19
194,194,49.1766197,-122.8015928,2020-06-20T09:22:50.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Surrey,30
195,195,49.1020894,-122.6457196,2020-01-07T16:31:47.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,City of Langley,15
196,196,49.2871644,-123.1197099,2019-07-14T20:19:12.000-07:00,fast_food,Quiznos,Q1936229,sandwich,Quiznos,Quiznos,Vancouver,0
197,197,49.3329498,-123.0884842,2019-09-12T16:33:25.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,North Vancouver,-1
198,198,49.2293878,-123.0904982,2019-11-07T19:56:30.000-08:00,restaurant,Pizza Hut,Q191615,pizza,Pizza Hut,Pizza Hut,Vancouver,20
199,199,49.2266652,-123.0049363,2019-06-17T23:21:22.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Burnaby,19
200,200,49.2263872,-123.0042373,2019-06-17T23:21:22.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Burnaby,19
201,201,49.2268102,-123.0040761,2019-03-18T03:17:29.000-07:00,restaurant,Boston Pizza,Q894578,pizza,Boston Pizza,Boston Pizza,Burnaby,19
202,202,49.2262624,-123.0039692,2019-07-07T03:58:25.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Burnaby,19
203,203,49.226408,-123.0036228,2019-07-07T03:58:25.000-07:00,restaurant,Freshii,Q5503051,salad,Freshii,Freshii,Burnaby,19
204,204,49.2260065,-123.0023569,2019-06-17T23:21:22.000-07:00,fast_food,Chipotle,Q465751,mexican,Chipotle,Chipotle,Burnaby,19
205,205,49.2257698,-122.9969729,2019-08-24T15:19:56.000-07:00,fast_food,Booster Juice,Q4943796,juice,Booster Juice,Booster Juice,Burnaby,19
206,206,49.2632255,-123.1333895,2019-08-29T18:25:42.000-07:00,restaurant,Denny's,Q1189695,american,Denny's,Denny's,Vancouver,0
207,207,49.2434728,-123.0621724,2019-09-27T12:19:02.000-07:00,fast_food,KFC,Q524757,chicken,KFC,KFC,Vancouver,-1
208,208,49.2251239,-123.0535019,2019-11-07T19:56:30.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,20
209,209,49.2799372,-123.1073562,2019-10-31T00:54:26.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,0
210,210,49.2284031,-123.0908169,2019-11-07T19:56:30.000-08:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver,20
211,211,49.2808213,-123.0457204,2019-10-31T23:04:22.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver,33
212,212,49.1913787,-122.8449032,2019-08-24T15:23:01.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Surrey,29
213,213,49.0611385,-122.3807955,2019-09-25T14:47:27.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Abbotsford,34
214,214,49.0612765,-122.380797,2019-09-25T14:47:27.000-07:00,fast_food,Panago,Q17111672,pizza,Panago,Panago,Abbotsford,34
215,215,49.0612017,-122.379992,2020-05-21T17:45:33.000-07:00,fast_food,Quesada,Q66070360,mexican,Quesada,Quesada,Abbotsford,34
216,216,49.2195297,-123.0408142,2019-08-11T00:05:00.000-07:00,fast_food,Little Caesars,Q1393809,pizza,Little Caesars,Little Caesars,Vancouver,-1
217,217,49.2273082,-122.9952428,2019-09-13T13:57:03.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Burnaby,19
218,218,49.2317641,-123.0091627,2019-09-13T13:57:03.000-07:00,restaurant,Pizza Hut,Q191615,pizza,Pizza Hut,Pizza Hut,Burnaby,19
219,219,49.1999678,-122.9802018,2019-08-05T18:21:14.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Burnaby,35
220,220,49.1987317,-122.9768452,2020-01-03T06:33:13.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Burnaby,35
221,221,49.262628,-123.0874661,2019-08-02T02:24:13.000-07:00,fast_food,KFC,Q524757,chicken,KFC,KFC,Vancouver,0
222,222,49.0910917,-122.6076471,2019-11-20T12:41:36.000-08:00,fast_food,A&W,Q2818848,burger,A&W,A&W,,36
223,223,49.0889611,-122.5995001,2019-11-20T12:38:19.000-08:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,,36
224,224,49.1547993,-123.1581393,2019-06-08T06:32:06.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Richmond,-1
225,225,49.2172304,-122.606536,2019-09-24T15:53:15.000-07:00,fast_food,KFC,Q524757,chicken,KFC,KFC,Maple Ridge,32
226,226,49.2171362,-122.6064892,2019-09-24T15:53:15.000-07:00,fast_food,Taco Bell,Q752941,tex-mex,Taco Bell,KFC-Taco Bell,Maple Ridge,32
227,227,49.2170824,-122.6017268,2019-09-24T15:53:15.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Maple Ridge,32
228,228,49.2199383,-122.6019137,2020-04-24T01:43:05.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Maple Ridge,32
229,229,49.2207153,-122.5854669,2020-04-24T01:54:00.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Maple Ridge,32
230,230,49.2205735,-122.5573529,2019-09-25T20:00:10.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Maple Ridge,-1
231,231,49.2205909,-122.5575978,2019-09-25T20:00:10.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Maple Ridge,-1
232,232,49.1980237,-122.9785339,2019-09-11T03:48:59.000-07:00,restaurant,Pizza Hut,Q191615,pizza,Pizza Hut,Pizza Hut,Burnaby,35
233,233,49.1050087,-122.6598889,2019-09-13T13:57:03.000-07:00,fast_food,Dairy Queen,Q1141226,ice_cream;burger,Dairy Queen,Dairy Queen,City of Langley,15
234,234,49.1051536,-122.6594585,2020-01-07T16:39:13.000-08:00,fast_food,Robin's Donuts,Q7352199,donut,Robin's Donuts,Robin's Donuts,City of Langley,15
235,235,49.2798153,-123.1236381,2019-08-29T17:51:24.000-07:00,restaurant,Freshii,Q5503051,salad,Freshii,Freshii,Vancouver,0
236,236,49.1945973,-122.8457067,2019-09-27T12:21:38.000-07:00,fast_food,KFC,Q524757,chicken,KFC,KFC,Surrey,29
237,237,49.2093679,-123.1165285,2019-09-13T13:57:00.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,10
238,238,49.2094689,-123.1164992,2019-05-29T17:42:02.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver,10
239,239,49.2711559,-123.1358083,2019-08-29T18:31:06.000-07:00,restaurant,The Keg,Q7744066,steak_house,The Keg,The Keg,Vancouver,0
240,240,49.222971,-122.9841291,2019-07-02T01:21:58.000-07:00,restaurant,White Spot,Q7995414,burger,White Spot,White Spot,Burnaby,19
241,241,49.2228133,-122.9835929,2019-07-02T01:21:58.000-07:00,fast_food,Little Caesars,Q1393809,pizza,Little Caesars,Little Caesars,Burnaby,19
242,242,49.2280822,-122.9978351,2019-07-05T05:09:00.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Burnaby,19
243,243,49.2484965,-123.0899419,2019-10-29T21:16:32.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver,0
244,244,49.2133637,-122.9197114,2019-09-13T13:57:04.000-07:00,fast_food,Papa John's,Q2759586,pizza,Papa John's,Papa John's,New Westminster,3
245,245,49.2889429,-123.1390161,2019-08-29T18:01:23.000-07:00,fast_food,Burger King,Q177054,burger,Burger King,Burger King,Vancouver,0
246,246,49.2060719,-123.125509,2019-08-11T00:05:00.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Vancouver,10
247,247,49.2251518,-123.0904703,2019-11-07T19:56:30.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,20
248,248,49.2510662,-123.0786825,2020-03-20T18:27:53.000-07:00,fast_food,Domino's,Q839466,pizza,Domino's,Domino's,Vancouver,-1
249,249,49.1624616,-122.7905606,2020-06-20T09:22:50.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Surrey,37
250,250,49.036598,-122.2939306,2019-06-17T23:11:39.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Abbotsford,22
251,251,49.2105091,-123.1069,2019-08-11T00:05:00.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,10
252,252,49.280548,-123.1213662,2019-09-26T02:10:05.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Vancouver,0
253,253,49.28109,-123.1190968,2019-09-02T22:08:25.000-07:00,fast_food,Five Guys,Q1131810,burger,Five Guys,Five Guys,Vancouver,0
254,254,49.2616851,-123.0700316,2019-08-02T02:24:13.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver,38
255,255,49.2820489,-123.118486,2019-11-11T23:55:54.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,0
256,256,49.2733132,-123.11993,2019-08-29T17:39:49.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,0
257,257,49.2781282,-122.8112429,2019-09-23T20:17:12.000-07:00,fast_food,Burger King,Q177054,burger,Burger King,Burger King,Coquitlam,21
258,258,49.2782009,-122.8115542,2019-09-23T20:17:12.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Coquitlam,21
259,259,49.2352507,-123.1557393,2019-09-24T19:58:50.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver,5
260,260,49.2346965,-123.1564381,2019-12-26T22:15:17.000-08:00,restaurant,Jinya Ramen Bar,Q16997755,ramen,Jinya Ramen Bar,Jinya Ramen Bar,Vancouver,5
261,261,49.263878,-123.205001,2019-09-13T13:57:04.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver,-1
262,262,49.2639234,-123.2061777,2019-09-13T13:57:04.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver,-1
263,263,49.2637428,-123.2104101,2019-09-13T13:57:04.000-07:00,restaurant,Pizza Hut,Q191615,pizza,Pizza Hut,Pizza Hut,Vancouver,-1
264,264,49.2676308,-123.0035092,2019-09-13T13:57:04.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Burnaby,17
265,265,49.2630462,-123.1159688,2019-08-29T17:44:11.000-07:00,fast_food,Chipotle,Q465751,mexican,Chipotle,Chipotle,Vancouver,0
266,266,49.2676145,-123.0035285,2019-06-17T23:24:29.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Burnaby,17
267,267,49.3069368,-122.9533963,2019-05-29T10:13:32.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,,-1
268,268,49.2608512,-123.1161648,2019-08-29T17:44:11.000-07:00,fast_food,A&W,Q2818848,burger,A&W,A&W,Vancouver,0
269,269,49.2393218,-122.9635447,2020-02-04T05:52:09.000-08:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Burnaby,-1
270,270,49.0375485,-122.8009329,2019-09-13T13:57:05.000-07:00,restaurant,Boston Pizza,Q894578,pizza,Boston Pizza,Boston Pizza,Surrey,39
271,271,49.0396209,-122.8015846,2019-09-13T13:57:05.000-07:00,fast_food,Dairy Queen,Q1141226,ice_cream,Dairy Queen,Dairy Queen,Surrey,39
272,272,49.0450983,-122.8008017,2019-09-13T13:57:05.000-07:00,fast_food,Pizza Pizza,Q1194143,pizza,Pizza Pizza,Pizza Pizza,Surrey,39
273,273,49.0463697,-122.8016813,2019-09-13T13:57:05.000-07:00,restaurant,IHOP,Q1185675,pancake,IHOP,IHOP,Surrey,39
274,274,49.0481897,-122.7832772,2019-12-10T19:52:01.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Surrey,23
275,275,49.0451866,-122.7781347,2019-09-13T13:57:05.000-07:00,restaurant,Freshii,Q5503051,salad,Freshii,Freshii,Surrey,23
276,276,49.0431711,-122.7802231,2019-09-13T13:57:05.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Surrey,23
277,277,49.0430859,-122.7797305,2019-09-13T13:57:05.000-07:00,fast_food,Papa John's,Q2759586,pizza,Papa John's,Papa John's,Surrey,23
278,278,49.0427677,-122.7797381,2019-09-13T13:57:05.000-07:00,ice_cream,Marble Slab Creamery,Q17020087,ice_cream,Marble Slab Creamery,Marble Slab Creamery,Surrey,23
279,279,49.1374505,-122.8907988,2019-09-13T13:57:02.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Delta,40
280,280,49.1992381,-122.9792371,2020-01-03T06:33:13.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Burnaby,35
281,281,49.2818319,-123.1234128,2019-08-29T17:57:11.000-07:00,restaurant,Boston Pizza,Q894578,pizza,Boston Pizza,Boston Pizza,Vancouver,0
282,282,49.2916513,-123.1354557,2019-08-29T18:02:26.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,0
283,283,49.2639753,-123.1713499,2019-06-08T06:31:22.000-07:00,fast_food,Quiznos,Q1936229,sandwich,Quiznos,Quiznos,Vancouver,0
284,284,49.2632444,-123.1255405,2019-08-29T18:18:41.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver,0
285,285,49.2628323,-123.1032243,2020-06-15T16:20:22.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver,0
286,286,49.2628756,-123.0695249,2019-07-31T07:15:43.000-07:00,fast_food,Booster Juice,Q4943796,juice,Booster Juice,Booster Juice,Vancouver,38
287,287,49.2266714,-123.0905213,2019-11-07T19:56:30.000-08:00,fast_food,Freshslice Pizza,Q5503082,pizza,Freshslice Pizza,Freshslice Pizza,Vancouver,20
288,288,49.2110929,-123.1407058,2019-05-29T17:48:57.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver,10
289,289,49.2846244,-123.1218388,2019-08-16T20:28:53.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,0
290,290,49.0365002,-122.2912574,2019-06-17T23:11:39.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Abbotsford,22
291,291,49.2812021,-122.9998854,2019-04-13T20:23:51.000-07:00,fast_food,A&W,Q2818848,burger,A&W,A&W,Burnaby,41
292,292,49.2652176,-123.2507822,2019-05-29T17:24:51.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Electoral Area A,8
293,293,49.1326321,-123.0931064,2019-08-24T15:12:34.000-07:00,ice_cream,Marble Slab Creamery,Q17020087,ice_cream,Marble Slab Creamery,Marble Slab Creamery,Richmond,4
294,294,49.1838653,-123.0929638,2019-12-29T14:19:19.000-08:00,fast_food,Domino's,Q839466,pizza,Domino's,Domino's,Richmond,-1
295,295,49.1838703,-123.0933981,2019-12-29T14:19:19.000-08:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Richmond,-1
296,296,49.3338382,-123.0384328,2019-07-07T22:34:44.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,,42
297,297,49.197642,-123.1745765,2019-09-14T05:00:22.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Richmond,1
298,298,49.2274296,-123.1168286,2019-09-13T13:57:03.000-07:00,cafe,Chatime,Q16829306,bubble_tea,Chatime,Chatime,Vancouver,43
299,299,49.2897561,-123.1383258,2019-08-29T18:02:26.000-07:00,fast_food,Panago,Q17111672,pizza,Panago,Panago,Vancouver,0
300,300,49.2893869,-123.1388596,2019-08-29T18:02:26.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver,0
301,301,49.1774976,-123.1201449,2020-04-17T21:26:32.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Richmond,26
302,302,49.1056159,-122.7388746,2020-01-10T23:10:45.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Surrey,44
303,303,49.1044584,-122.7252382,2019-09-23T20:11:19.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Surrey,44
304,304,49.1038027,-122.7250223,2019-09-23T20:11:19.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Surrey,44
305,305,49.1038253,-122.726644,2019-09-23T20:11:19.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Surrey,44
306,306,49.1191003,-122.7315965,2019-10-29T03:23:55.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Surrey,-1
307,307,49.2693966,-123.1029581,2020-02-16T02:50:52.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,0
308,308,49.1996433,-122.8114213,2019-05-28T06:37:41.000-07:00,fast_food,Panago,Q17111672,pizza,Panago,Panago,Surrey,-1
309,309,49.3254284,-123.1367676,2019-10-29T17:29:30.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,West Vancouver,31
310,310,49.1763937,-122.8887016,2019-06-24T21:43:20.000-07:00,fast_food,Domino's Pizza,Q839466,pizza,Domino's Pizza,Domino's Pizza,Surrey,-1
311,311,49.1763072,-122.8886974,2019-06-24T21:43:20.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Surrey,-1
312,312,49.1685645,-122.8009642,2020-06-20T09:22:50.000-07:00,fast_food,Dairy Queen,Q1141226,ice_cream;burger,Dairy Queen,Dairy Queen,Surrey,37
313,313,49.2860889,-123.1163367,2019-07-14T20:19:12.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver,0
314,314,49.2832205,-123.1155257,2019-09-18T23:00:49.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver,0
315,315,49.2829884,-123.1156531,2019-12-13T06:50:18.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,0
316,316,49.2766649,-123.1272005,2019-09-18T23:00:49.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver,0
317,317,49.2823756,-123.1084859,2019-08-29T17:57:11.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver,0
318,318,49.111784,-122.6767069,2019-06-07T13:28:04.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,City of Langley,15
319,319,49.2207628,-122.5948477,2019-12-24T04:33:53.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Maple Ridge,32
320,320,49.2485436,-123.1266354,2020-01-10T00:14:59.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,0
321,321,49.27789,-122.7952302,2020-01-17T07:58:29.000-08:00,fast_food,KFC,Q524757,chicken,KFC,KFC,Coquitlam,21
322,322,49.2795168,-122.828018,2019-08-15T01:45:44.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Port Moody,21
323,323,49.2790389,-122.8285085,2019-08-10T00:55:12.000-07:00,fast_food,Panago,Q17111672,pizza,Panago,Panago,Port Moody,21
324,324,49.2792178,-122.8288779,2019-08-15T01:07:45.000-07:00,fast_food,Booster Juice,Q4943796,juice,Booster Juice,Booster Juice,Port Moody,21
325,325,49.326995,-123.0724441,2019-05-30T05:30:34.000-07:00,fast_food,Panago,Q17111672,pizza,Panago,Panago,North Vancouver,45
326,326,49.2870412,-123.1283167,2019-08-29T17:59:17.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver,0
327,327,49.0579402,-122.8018068,2019-06-28T17:54:19.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Surrey,46
328,328,49.2885656,-123.1177149,2019-08-29T17:32:53.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,0
329,329,49.1167896,-122.6795827,2019-09-13T13:57:02.000-07:00,fast_food,Little Caesars,Q1393809,pizza,Little Caesars,Little Caesars,,15
330,330,49.1154625,-122.6795039,2019-08-12T21:54:29.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,,15
331,331,49.2464996,-123.1854116,2019-09-13T13:57:03.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,-1
332,332,49.2796237,-122.9210213,2020-02-14T18:42:42.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Burnaby,7
333,333,49.2799293,-122.9212052,2019-10-22T06:08:58.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Burnaby,7
334,334,49.2469453,-122.7499988,2020-02-22T02:15:31.000-08:00,fast_food,Wendy's,Q550258,burger,Wendy's,Wendy's,Port Coquitlam,13
335,335,49.0601698,-122.4932153,2020-01-15T21:07:58.000-08:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,,47
336,336,49.2785018,-123.1156293,2019-09-18T23:00:49.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver,0
337,337,49.1989622,-122.7772807,2019-09-13T13:57:03.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Surrey,-1
338,338,49.1673671,-122.8007973,2019-09-27T12:21:55.000-07:00,fast_food,KFC,Q524757,chicken,KFC,KFC,Surrey,37
339,339,49.3131411,-123.0768211,2019-09-11T22:30:01.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,North Vancouver,45
340,340,49.2329446,-123.0653099,2019-11-09T05:01:37.000-08:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver,20
341,341,49.0412463,-122.2207816,2019-09-02T22:08:26.000-07:00,fast_food,Booster Juice,Q4943796,juice,Booster Juice,Booster Juice,Abbotsford,48
342,342,49.0406919,-122.2201781,2019-06-17T23:13:28.000-07:00,fast_food,Taco Del Mar,Q7673972,mexican,Taco Del Mar,Taco Del Mar,Abbotsford,48
343,343,49.0406901,-122.2200785,2019-06-17T23:13:28.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Abbotsford,48
344,344,49.0410938,-122.2201486,2019-08-24T15:24:56.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Abbotsford,48
345,345,49.2850423,-123.1205667,2020-03-11T04:43:09.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,0
346,346,49.2841391,-123.1142912,2019-08-29T17:30:29.000-07:00,fast_food,Burger King,Q177054,burger,Burger King,Burger King,Vancouver,0
347,347,49.277133,-123.1296758,2019-08-29T18:31:06.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,0
348,348,49.263404,-123.1162261,2019-08-21T21:33:31.000-07:00,ice_cream,Marble Slab Creamery,Q17020087,ice_cream,Marble Slab Creamery,Marble Slab Creamery,Vancouver,0
349,349,49.3256789,-123.1353529,2019-10-29T17:29:30.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,West Vancouver,31
350,350,49.3207939,-123.0955757,2019-12-27T00:25:12.000-08:00,fast_food,Burger King,Q177054,burger,Burger King,Burger King,,27
351,351,49.2627174,-123.1000189,2020-01-20T20:26:25.000-08:00,restaurant,Freshii,Q5503051,salad,Freshii,Freshii,Vancouver,0
352,352,49.2627235,-123.1001878,2020-01-20T20:26:25.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,0
353,353,49.1365029,-123.0259053,2019-11-20T12:23:08.000-08:00,fast_food,Quiznos,Q1936229,sandwich,Quiznos,Quiznos,Delta,-1
354,354,49.3210825,-123.0956321,2019-09-23T15:35:32.000-07:00,restaurant,Cora,Q2996960,breakfast,Cora,Cora,,27
355,355,49.1637059,-122.6604812,2020-02-11T02:31:22.000-08:00,restaurant,Denny's,Q1189695,american,Denny's,Denny's,,12
356,356,49.1338527,-122.6674407,2020-01-25T15:51:11.000-08:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,,-1
357,357,49.1292582,-122.3204815,2020-05-07T09:06:20.000-07:00,fast_food,Wendy's,Q550258,burger,Wendy's,Wendy's,,49
358,358,49.2680641,-123.1567004,2019-08-29T18:37:06.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver,0
359,359,49.2681518,-123.1463206,2019-08-29T18:31:06.000-07:00,restaurant,Pizza Hut,Q191615,pizza,Pizza Hut,Pizza Hut,Vancouver,0
360,360,49.2683578,-123.1595125,2019-08-29T18:37:06.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Vancouver,0
361,361,49.1309188,-122.3195503,2020-05-07T09:06:20.000-07:00,fast_food,Quiznos,Q1936229,sandwich,Quiznos,Quiznos,,49
