,lat,lon,timestamp,amenity,name,brand:wikidata,cuisine,brand,chain_name,city
736,49.1562658,-122.8899699,2020-03-15T00:44:42.000-07:00,fast_food,Church's Chicken,Q1089932,chicken,Church's Chicken,Church's Chicken,Surrey
737,49.2703957,-123.105986,2019-09-13T13:57:04.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
738,49.2642321,-123.1144869,2019-09-13T13:57:04.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
739,49.2630818,-123.1264173,2019-09-13T13:57:04.000-07:00,restaurant,Johnny Rockets,Q1051593,burger,Johnny Rockets,Johnny Rockets,Vancouver
740,49.2812759,-123.0464917,2019-10-31T23:04:22.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
741,49.2659168,-123.2431691,2019-05-29T17:24:51.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Electoral Area A
742,49.2664689,-123.2433848,2019-05-29T17:24:51.000-07:00,fast_food,A&W,Q2818848,burger,A&W,A&W,Electoral Area A
743,49.2792817,-123.1169322,2019-08-29T17:37:11.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
744,49.2772564,-123.1187373,2019-08-29T17:37:11.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
745,49.2768092,-123.1148343,2019-08-29T17:37:11.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
746,49.2811772,-122.9944375,2019-09-23T20:21:40.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Burnaby
747,49.2808356,-123.0305122,2019-09-23T20:23:34.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Vancouver
748,49.2812108,-123.0121616,2019-04-08T09:00:22.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Burnaby
749,49.278021,-122.9094238,2020-01-18T09:03:22.000-08:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Burnaby
750,49.0411852,-122.2205715,2019-06-17T23:13:28.000-07:00,fast_food,Pizza Hut Delivery,Q191615,pizza,Pizza Hut,Pizza Hut Delivery,Abbotsford
751,49.2809895,-123.0488387,2019-10-30T17:52:36.000-07:00,cafe,Chatime,Q16829306,bubble_tea,Chatime,Chatime,Vancouver
752,49.0509334,-122.3384838,2019-05-27T22:41:58.000-07:00,fast_food,Little Caesars,Q1393809,pizza,Little Caesars,Little Caesars,Abbotsford
753,49.1576414,-122.8907428,2019-09-28T08:09:19.000-07:00,restaurant,Denny's,Q1189695,american,Denny's,Denny's,Delta
754,49.2579872,-123.1685632,2019-09-13T13:56:49.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
755,49.1352538,-122.8460589,2019-09-13T13:56:49.000-07:00,fast_food,KFC,Q524757,chicken,KFC,KFC,Surrey
756,49.1343232,-122.8885258,2019-06-25T02:54:10.000-07:00,fast_food,Quiznos,Q1936229,sandwich,Quiznos,Quiznos,Surrey
757,49.1343267,-122.8859602,2019-06-25T02:54:10.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Surrey
758,49.1343226,-122.887236,2019-06-25T02:54:10.000-07:00,fast_food,KFC,Q524757,chicken,KFC,KFC,Surrey
759,49.1144809,-122.680051,2019-09-13T13:56:49.000-07:00,ice_cream,Baskin-Robbins,Q584601,ice_cream,Baskin-Robbins,Baskin-Robbins,Surrey
760,49.2561422,-123.1855168,2019-08-29T19:07:45.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
761,49.2830656,-123.1164538,2019-12-04T04:08:42.000-08:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
762,49.263332,-123.1329176,2019-08-29T18:25:42.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
763,49.2633326,-123.1328362,2019-08-29T18:25:42.000-07:00,fast_food,Panago,Q17111672,pizza,Panago,Panago,Vancouver
764,49.3737353,-123.2746745,2019-09-26T17:06:27.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,West Vancouver
765,49.0901287,-122.6046687,2019-07-12T07:49:23.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,None
766,49.0601621,-122.4944377,2019-10-13T05:52:20.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,None
767,49.0601181,-122.4943564,2019-10-13T05:52:20.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,None
768,49.2823104,-122.8003976,2020-01-14T20:22:19.000-08:00,fast_food,Little Caesars,Q1393809,pizza,Little Caesars,Little Caesars,Coquitlam
769,49.0600466,-122.4938417,2020-01-15T21:07:58.000-08:00,fast_food,Arby's,Q630866,sandwich,Arby's,Arby's,None
770,49.2642976,-123.0036942,2019-09-13T13:57:05.000-07:00,fast_food,Domino's Pizza,Q839466,pizza,Domino's Pizza,Domino's Pizza,Burnaby
771,49.2057308,-123.0105665,2019-09-13T13:57:07.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Burnaby
772,49.2059018,-123.0110355,2020-02-26T18:30:33.000-08:00,fast_food,Quesada,Q66070360,mexican,Quesada,Quesada,Burnaby
773,49.2059041,-123.0111841,2019-09-13T13:57:07.000-07:00,restaurant,Freshii,Q5503051,salad,Freshii,Freshii,Burnaby
774,49.2310932,-123.155862,2019-09-13T13:57:07.000-07:00,cafe,Chatime,Q16829306,bubble_tea,Chatime,Chatime,Vancouver
775,49.1926706,-123.1808659,2019-09-14T05:00:22.000-07:00,fast_food,Carl's Jr.,Q1043486,burger,Carl's Jr.,Carl's Jr.,Richmond
776,49.192354,-123.1801464,2019-09-14T05:00:22.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Richmond
777,49.2157729,-122.5910456,2019-04-13T20:22:56.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Maple Ridge
778,49.2162564,-122.5898977,2019-12-24T04:25:28.000-08:00,fast_food,A&W,Q2818848,burger,A&W,A&W,Maple Ridge
779,49.0580197,-122.3767398,2019-09-25T14:41:41.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Abbotsford
780,49.0580291,-122.3771818,2019-09-25T14:41:41.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Abbotsford
781,49.2788511,-123.1156891,2019-06-20T19:14:33.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Vancouver
782,49.2272788,-123.0001497,2019-07-15T03:19:59.000-07:00,fast_food,Dairy Queen,Q1141226,ice_cream;burger,Dairy Queen,Dairy Queen,Burnaby
783,49.1767465,-122.866574,2019-09-13T13:57:05.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Surrey
784,49.2681702,-123.1469926,2019-11-28T00:37:06.000-08:00,fast_food,Noodle Box,Q7049671,noodle,Noodle Box,Noodle Box,Vancouver
785,49.2512037,-122.8925446,2019-11-28T08:53:16.000-08:00,fast_food,Church's Chicken,Q1089932,chicken,Church's Chicken,Church's Chicken,Coquitlam
786,49.2596905,-123.0438986,2019-09-13T13:56:58.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
787,49.2586029,-123.0307066,2019-06-09T12:50:15.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
788,49.2821466,-123.1185541,2019-08-29T17:51:24.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
789,49.0582577,-122.8024115,2019-06-28T17:45:46.000-07:00,fast_food,Wendy's,Q550258,burger,Wendy's,Wendy's,Surrey
790,49.058254,-122.8022881,2019-06-28T17:45:46.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Surrey
791,49.2415237,-123.0577701,2019-10-28T18:00:55.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
792,49.374243,-123.273188,2020-03-22T15:02:58.000-07:00,ice_cream,Baskin-Robbins,Q584601,ice_cream,Baskin-Robbins,Baskin-Robbins,West Vancouver
793,49.2445292,-123.1257268,2019-08-29T17:49:06.000-07:00,cafe,Second Cup,Q862180,coffee_shop,Second Cup,Second Cup,Vancouver
794,49.2740362,-123.1222575,2020-02-19T07:58:37.000-08:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
795,49.3285067,-123.161746,2019-12-28T18:04:08.000-08:00,fast_food,Dairy Queen,Q1141226,ice_cream;burger,Dairy Queen,Dairy Queen,West Vancouver
796,49.328484,-123.1608655,2019-12-28T18:04:08.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,West Vancouver
797,49.1890794,-122.8474254,2019-11-20T05:11:12.000-08:00,fast_food,Freshslice Pizza,Q5503082,pizza,Freshslice Pizza,Freshslice Pizza,Surrey
798,49.1445089,-123.0035868,2019-11-20T12:23:08.000-08:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Delta
799,49.1330626,-123.0233446,2019-11-20T12:19:06.000-08:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Delta
800,49.0492419,-122.3007789,2019-11-07T06:07:32.000-08:00,fast_food,Panago,Q17111672,pizza,Panago,Panago,Abbotsford
801,49.0385365,-122.2935247,2019-09-02T22:08:25.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Abbotsford
802,49.2746568,-122.7909967,2019-09-13T13:56:49.000-07:00,restaurant,Cora,Q2996960,breakfast,Cora,Cora,Coquitlam
803,49.2859088,-123.1119662,2020-01-23T06:04:00.000-08:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
804,49.0505395,-122.3228004,2019-09-02T22:08:25.000-07:00,fast_food,Pita Pit,Q7757289,pita,Pita Pit,Pita Pit,Abbotsford
805,49.276624,-122.794802,2019-10-27T17:08:25.000-07:00,ice_cream,Marble Slab Creamery,Q17020087,ice_cream,Marble Slab Creamery,Marble Slab Creamery,Coquitlam
806,49.2637294,-123.2115251,2019-10-29T03:23:55.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
807,49.2643151,-123.173779,2019-10-29T03:23:55.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
808,49.1321141,-123.0946175,2019-08-24T15:12:34.000-07:00,fast_food,Booster Juice,Q4943796,juice,Booster Juice,Booster Juice,Richmond
809,49.1321211,-123.0952282,2020-01-15T21:08:34.000-08:00,fast_food,Five Guys,Q1131810,burger,Five Guys,Five Guys,Richmond
810,49.1789598,-123.131312,2019-09-13T13:57:05.000-07:00,cafe,Chatime,Q16829306,bubble_tea,Chatime,Chatime,Richmond
811,49.1981032,-122.9791138,2019-09-11T03:48:59.000-07:00,fast_food,Mucho Burrito,Q65148332,mexican,Mucho Burrito,Mucho Burrito,Burnaby
812,49.2756694,-122.7944127,2019-04-07T19:33:26.000-07:00,restaurant,Boston Pizza,Q894578,pizza,Boston Pizza,Boston Pizza,Coquitlam
813,49.280165,-122.7994621,2020-03-14T03:26:42.000-07:00,fast_food,KFC-Taco Bell,Q524757,chicken;tacos,KFC,KFC-Taco Bell,Coquitlam
814,49.2758814,-122.7909785,2020-03-09T01:33:57.000-07:00,restaurant,Pizza Hut,Q191615,pizza,Pizza Hut,Pizza Hut,Coquitlam
815,49.1616124,-122.7911856,2019-09-23T20:06:23.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Surrey
816,49.1625893,-122.7914887,2020-06-20T09:22:50.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Surrey
817,49.1646134,-122.8009598,2020-06-20T09:22:50.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Surrey
818,49.1348903,-122.8452133,2019-08-24T00:12:34.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Surrey
819,49.1369558,-122.8443469,2019-08-24T00:12:34.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Surrey
820,49.0964857,-122.6241961,2019-12-31T07:08:41.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,None
821,49.2643595,-123.0118153,2020-04-03T15:48:02.000-07:00,fast_food,Quiznos,Q1936229,sandwich,Quiznos,Quiznos,Burnaby
822,49.1156629,-122.6823021,2019-10-29T18:40:06.000-07:00,fast_food,Domino's,Q839466,pizza,Domino's,Domino's,Surrey
823,49.1047611,-122.6609055,2019-06-07T13:28:04.000-07:00,restaurant,Pizza Factory,Q39054369,pizza,Pizza Factory,Pizza Factory,City of Langley
824,49.2006229,-122.9168546,2019-02-23T06:57:21.000-08:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,New Westminster
825,49.2004954,-122.9169112,2019-02-23T06:57:21.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,New Westminster
826,49.2004217,-122.91752,2019-02-23T06:57:21.000-08:00,fast_food,Burger King,Q177054,burger,Burger King,Burger King,New Westminster
827,49.1248261,-122.7022827,2019-09-04T03:34:36.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Surrey
828,49.2877059,-123.1133343,2019-11-25T23:07:41.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
829,49.272795,-122.7898982,2020-04-18T03:29:42.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Port Coquitlam
830,49.2738174,-122.7924448,2020-01-17T07:58:29.000-08:00,restaurant,Nando's,Q3472954,chicken;portuguese,Nando's,Nando's,Coquitlam
831,49.263365,-123.13429,2019-08-29T18:25:42.000-07:00,fast_food,Domino's Pizza,Q839466,pizza,Domino's Pizza,Domino's Pizza,Vancouver
832,49.2637211,-123.1347841,2020-02-15T18:05:28.000-08:00,restaurant,Boston Pizza,Q894578,pizza,Boston Pizza,Boston Pizza,Vancouver
833,49.2540797,-123.115006,2019-09-13T13:56:49.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
834,49.2485878,-122.8185089,2019-09-04T17:03:24.000-07:00,fast_food,Panago,Q17111672,pizza,Panago,Panago,Coquitlam
835,49.0384515,-122.2707447,2019-09-27T12:25:21.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Abbotsford
836,49.1294146,-122.3186475,2020-05-07T09:06:20.000-07:00,restaurant,White Spot,Q7995414,burger,White Spot,White Spot,None
837,49.044966,-122.2218883,2019-09-02T22:08:25.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Abbotsford
838,49.1916811,-122.8233993,2020-02-16T04:29:33.000-08:00,restaurant,Phở Hòa,Q55629932,vietnamese;noodle,Phở Hòa,Phở Hòa,Surrey
839,49.0509527,-122.3196269,2019-05-27T22:29:25.000-07:00,fast_food,Carl's Jr.,Q1043486,burger,Carl's Jr.,Carl's Jr.,Abbotsford
840,49.3376096,-123.1024103,2019-11-28T08:23:14.000-08:00,fast_food,Freshslice Pizza,Q5503082,pizza,Freshslice Pizza,Freshslice Pizza,None
841,49.2509753,-123.1270905,2020-03-20T18:27:53.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
842,49.3242115,-123.1039789,2019-12-27T00:25:12.000-08:00,restaurant,Boston Pizza,Q894578,pizza,Boston Pizza,Boston Pizza,None
843,49.0616235,-122.3808366,2019-09-25T14:47:27.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Abbotsford
844,49.1192712,-122.662876,2019-10-02T16:09:33.000-07:00,fast_food,Wendy's,Q550258,burger,Wendy's,Wendy's,None
845,49.2643682,-123.0116605,2020-04-03T15:48:02.000-07:00,fast_food,Papa John's,Q2759586,pizza,Papa John's,Papa John's,Burnaby
846,49.2485117,-122.8659736,2020-04-06T04:53:43.000-07:00,fast_food,Little Caesars,Q1393809,pizza,Little Caesars,Little Caesars,Coquitlam
847,49.2843286,-123.1178118,2019-06-14T03:25:14.000-07:00,fast_food,Carl's Jr.,Q1043486,burger,Carl's Jr.,Carl's Jr.,Vancouver
848,49.2866738,-123.1283087,2019-08-29T17:59:17.000-07:00,ice_cream,Yogen Früz,Q8054358,frozen_yogurt,Yogen Früz,Yogen Früz,Vancouver
849,49.0417051,-123.0830195,2020-04-18T23:45:02.000-07:00,fast_food,Mucho Burrito,Q65148332,mexican,Mucho Burrito,Mucho Burrito,None
850,49.1921658,-123.0837309,2019-09-10T17:39:00.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Richmond
851,49.1912604,-123.1294094,2019-10-28T15:41:35.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Richmond
852,49.1912497,-123.1286598,2019-05-27T13:45:23.000-07:00,fast_food,Burger King,Q177054,burger,Burger King,Burger King,Richmond
853,49.2843874,-123.1086358,2019-08-29T17:32:53.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
854,49.2887314,-123.1281326,2020-02-25T19:21:02.000-08:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
855,49.2797002,-122.79884559999999,2020-02-27T03:51:09.000-08:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Coquitlam
856,49.2781671,-122.8141469,2019-09-23T20:17:12.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Coquitlam
857,49.2819109,-123.1135011,2019-09-13T13:56:49.000-07:00,restaurant,White Spot,Q7995414,burger,White Spot,White Spot,Vancouver
858,49.2802104,-123.1311973,2020-05-08T03:00:09.000-07:00,restaurant,Denny's,Q1189695,american,Denny's,Denny's,Vancouver
859,49.2797668,-123.1304883,2019-08-29T18:01:23.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
860,49.2802821,-122.7991912,2020-03-30T17:26:45.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Coquitlam
861,49.2811335,-123.073946,2019-11-04T23:33:49.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Vancouver
862,49.1142452,-122.6754884,2020-01-17T08:20:56.000-08:00,fast_food,KFC,Q524757,chicken,KFC,KFC,None
863,49.1144236,-122.6756725,2020-01-17T08:20:56.000-08:00,fast_food,Teriyaki Experience,Q7702453,japanese,Teriyaki Experience,Teriyaki Experience,None
864,49.1143101,-122.675676,2019-06-07T13:28:04.000-07:00,fast_food,Quiznos,Q1936229,sandwich,Quiznos,Quiznos,None
865,49.1143726,-122.6752938,2019-06-07T13:28:04.000-07:00,fast_food,Manchu Wok,Q6747622,chinese,Manchu Wok,Manchu Wok,None
866,49.1144723,-122.6760972,2020-01-17T08:20:56.000-08:00,fast_food,Kernels Popcorn,Q64876684,popcorn,Kernels Popcorn,Kernels Popcorn,None
867,49.2792189,-122.8287203,2019-08-15T01:07:45.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Port Moody
868,49.27692,-122.8490281,2019-08-15T22:53:17.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Port Moody
869,49.2489019,-122.8184783,2019-09-04T17:03:24.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Coquitlam
870,49.2811807,-123.1242771,2019-08-29T17:57:11.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
871,49.1329601,-123.0981949,2019-08-24T15:12:34.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Richmond
872,49.0459593,-122.7973722,2020-04-28T18:37:36.000-07:00,fast_food,Papa Murphy's,Q7132349,pizza,Papa Murphy's,Papa Murphy's,Surrey
873,49.2606832,-123.0332114,2020-06-17T22:37:20.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
874,49.2596044,-123.0019382,2019-07-07T04:11:10.000-07:00,restaurant,The Keg,Q7744066,steak_house,The Keg,The Keg,Burnaby
875,49.2521186,-122.8933488,2020-06-10T01:29:36.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Burnaby
876,49.2643545,-122.9814436,2019-10-14T19:19:10.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Burnaby
877,49.2255268,-123.1018603,2019-09-13T13:57:05.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
878,49.2770021,-122.7952609,2020-01-17T07:58:29.000-08:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Coquitlam
879,49.2192936,-122.9273351,2019-07-10T04:41:29.000-07:00,restaurant,Pizza Factory,Q39054369,pizza,Pizza Factory,Pizza Factory,Burnaby
880,49.2193523,-122.9277706,2019-07-10T04:41:29.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Burnaby
881,49.117708,-122.6705015,2019-11-22T21:08:39.000-08:00,ice_cream,Marble Slab Creamery,Q17020087,ice_cream,Marble Slab Creamery,Marble Slab Creamery,None
882,49.1182538,-122.6689137,2019-09-13T13:56:49.000-07:00,fast_food,Mucho Burrito,Q65148332,mexican,Mucho Burrito,Mucho Burrito,None
883,49.0493869,-122.3387758,2019-09-02T22:08:25.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Abbotsford
884,49.1876258,-122.8459699,2019-08-24T15:23:01.000-07:00,restaurant,White Spot,Q7995414,burger,White Spot,White Spot,Surrey
885,49.1110781,-122.668262,2019-06-07T13:28:04.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,City of Langley
886,49.1363212,-122.8897573,2020-03-25T17:28:16.000-07:00,fast_food,Panago,Q17111672,pizza,Panago,Panago,Surrey
887,49.2852884,-123.1390222,2019-08-29T18:01:23.000-07:00,fast_food,McDonald's,Q38076,burger,McDonald's,McDonald's,Vancouver
888,49.1366741,-122.8869649,2020-03-22T06:01:50.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Surrey
889,49.2668043,-123.0041529,2020-03-03T02:18:15.000-08:00,fast_food,Pizza Pizza,Q1194143,pizza,Pizza Pizza,Pizza Pizza,Burnaby
890,49.2637917,-123.1400621,2019-09-13T13:57:05.000-07:00,cafe,Chatime,Q16829306,bubble_tea,Chatime,Chatime,Vancouver
891,49.0503956,-122.3275789,2019-09-02T22:08:25.000-07:00,fast_food,Booster Juice,Q4943796,juice,Booster Juice,Booster Juice,Abbotsford
892,49.0502684,-122.3188675,2019-10-29T04:00:37.000-07:00,cafe,Starbucks,Q37158,coffee_shop,Starbucks,Starbucks,Abbotsford
893,49.1339176,-122.8553499,2020-03-28T04:12:53.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Surrey
894,49.233313,-123.1173462,2019-08-29T17:49:06.000-07:00,restaurant,White Spot,Q7995414,burger,White Spot,White Spot,Vancouver
895,49.264044,-123.174166,2019-09-13T13:56:49.000-07:00,cafe,Tim Hortons,Q175106,coffee_shop,Tim Hortons,Tim Hortons,Vancouver
896,49.2639983,-123.1737583,2019-06-08T06:31:22.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,Vancouver
897,49.1401463,-123.1378853,2014-08-23T05:24:32.000-07:00,fast_food,Subway,Q244457,sub,,Subway,Richmond
898,49.0558043,-122.2722298,2019-09-02T22:08:26.000-07:00,fast_food,Subway,Q244457,sandwich,,Subway,Abbotsford
899,49.0408954,-122.2698339,2016-08-16T16:50:10.000-07:00,cafe,Starbucks,Q37158,coffee_shop,,Starbucks,Abbotsford
900,49.2633356,-123.1144174,2019-09-13T13:56:49.000-07:00,fast_food,A&W,Q2818848,burger,,A&W,Vancouver
901,49.0495367,-122.3117487,2019-09-02T22:08:26.000-07:00,fast_food,DQ Orange Julius,Q3355059,juice,,Orange Julius,Abbotsford
902,49.049844,-122.3115361,2019-09-02T22:08:26.000-07:00,fast_food,Thaï Express,Q7711610,thai,,Thaï Express,Abbotsford
903,49.1997306,-122.7784622,2019-09-13T13:56:59.000-07:00,fast_food,A&W,Q2818848,burger;chicken;coffee_shop,,A&W,Surrey
904,49.2634886,-123.1215189,2020-02-16T02:23:38.000-08:00,fast_food,A&W,Q2818848,burger,,A&W,Vancouver
905,49.2621152,-122.8898637,2017-04-17T01:52:53.000-07:00,restaurant,Pizza Factory,Q39054369,pizza,,Pizza Factory,Coquitlam
906,49.2726607,-123.1353169,2020-02-27T21:56:22.000-08:00,fast_food,Pizza Pzazz,Q1194143,pizza,,Pizza Pizza,Vancouver
907,49.1047469,-122.7990471,2017-02-16T08:54:56.000-08:00,cafe,Tim Hortons,Q175106,donut,,Tim Hortons,Surrey
908,49.1691756,-122.9586576,2019-10-02T16:01:57.000-07:00,fast_food,Wendy's,Q550258,burger,,Wendy's,Delta
909,49.1692142,-122.9585182,2017-02-13T21:58:10.000-08:00,fast_food,Tim Hortons,Q175106,regional,,Tim Hortons,Delta
910,49.1720147,-122.9461371,2013-05-09T18:58:31.000-07:00,fast_food,Subway,Q244457,sandwich,,Subway,Delta
911,49.044471,-122.7772142,2019-01-26T02:24:56.000-08:00,fast_food,A&W,Q2818848,burger,,A&W,Surrey
912,49.1552993,-123.123732,2017-08-19T05:15:41.000-07:00,fast_food,Church's Chicken,Q1089932,chicken,,Church's Chicken,Richmond
913,49.2267483,-123.128868,2012-03-21T05:51:05.000-07:00,fast_food,A&W,Q2818848,burger,,A&W,Vancouver
914,49.1871291,-122.8496029,2019-09-14T10:04:42.000-07:00,fast_food,Quesada,Q66070360,tex-mex,,Quesada,Surrey
915,49.2811945,-123.0125396,2016-03-01T16:57:22.000-08:00,fast_food,Subway,Q244457,sandwich,,Subway,Burnaby
916,49.1909246,-122.8908844,2016-11-26T20:27:08.000-08:00,fast_food,Burger King,Q177054,burger,,Burger King,Surrey
917,49.0530329,-122.3170562,2018-06-20T15:12:25.000-07:00,restaurant,Denny's,Q1189695,american,,Denny's,Abbotsford
918,49.2637503,-123.0242122,2019-09-13T13:57:02.000-07:00,fast_food,Subway,Q244457,sandwich,,Subway,Vancouver
919,49.0494651,-122.2597961,2019-09-02T22:08:25.000-07:00,fast_food,Domino's Pizza,Q839466,pizza,,Domino's Pizza,Abbotsford
920,49.0496898,-122.2598023,2019-09-02T22:08:25.000-07:00,fast_food,Subway,Q244457,sandwich,,Subway,Abbotsford
921,49.1917192,-123.1118564,2018-06-20T15:11:27.000-07:00,fast_food,A&W,Q2818848,burger,,A&W,Richmond
922,49.1625535,-122.6359271,2019-02-18T01:18:08.000-08:00,cafe,Starbucks,Q37158,coffee_shop,,Starbucks,None
923,49.0464428,-122.2872366,2019-09-02T22:08:26.000-07:00,restaurant,Noodlebox,Q7049671,asian,,Noodle Box,Abbotsford
924,49.2808303,-123.045249,2015-07-22T02:57:30.000-07:00,fast_food,Dijo's Pizza,Q839466,pizza,,Domino's Pizza,Vancouver
925,49.2308376,-122.906467,2018-10-26T20:30:05.000-07:00,fast_food,Pizza Pizzria,Q1194143,pizza,,Pizza Pizza,Burnaby
926,49.2230001,-122.9139689,2012-05-02T21:02:10.000-07:00,fast_food,Subway,Q244457,sandwich,Subway,Subway,New Westminster
927,49.1599802,-122.401675,2019-09-02T22:08:26.000-07:00,fast_food,Subway,Q244457,sandwich,,Subway,None
